MSG,2
MSG,2
MSG,4
MSG,9
MSG,0
MSG,112
MSG,0
MSG,304
MSG,0
MSG,33
MSG,226
MSG,179
MSG,200
MSG,189
MSG,211
MSG,0
MSG,112
MSG,0
MSG,304
MSG,0
MSG,33
MSG,226
MSG,179
MSG,200
MSG,189
MSG,211
MSG,31
MSG,0
MSG,40
MSG,41
MSG,0
MSG,30
MSG,30
MSG,0
MSG,26
MSG,0
MSG,58
MSG,82
MSG,0
MSG,25
MSG,24
MSG,28
MSG,47
MSG,12
MSG,0
MSG,10
MSG,2
MSG,5
MSG,9
MSG,43
MSG,34
